Age,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_History_Age,Total_EMI_per_month,Payment_Behaviour,Monthly_Balance,Credit_Score
38.0,21,37756.0,2865.0,3.0,4.0,11.0,3.0,12.0,9.0,0.0,3.0,352.0,32.0,83.0,2.0,311.0,1.0
42.0,16,65523.0,5629.0,7.0,5.0,7.0,3.0,9.0,1.0,8.0,2.0,422.0,5.0,154.0,5.0,532.0,1.0
20.0,18,9602.0,897.0,6.0,6.0,11.0,7.0,20.0,14.0,8.0,2.0,512.0,12.0,37.0,3.0,264.0,1.0
48.0,20,18290.0,1228.0,8.0,4.0,14.0,1.0,19.0,-2.0,3.0,2.0,527.0,30.0,12.0,1.0,246.0,1.0
34.0,26,14835.0,1008.0,10.0,10.0,27.0,2.0,18.0,6.0,11.0,1.0,2440.0,20.0,20.0,5.0,315.0,0.0
35.0,12,70913.0,6126.0,8.0,4.0,12.0,3.0,12.0,3.0,2.0,3.0,908.0,22.0,154.0,6.0,578.0,2.0
41.0,13,132588.0,10918.0,5.0,4.0,3.0,2.0,1.0,1.0,1.0,3.0,36.0,19.0,130.0,6.0,919.0,0.0
43.0,15,16595.0,1175.0,7.0,5.0,27.0,4.0,15.0,18.0,6.0,2.0,1747.0,6.0,40.0,4.0,292.0,0.0
51.0,4,29789.0,2287.0,2.0,3.0,4.0,0.0,10.0,5.0,0.0,3.0,777.0,24.0,0.0,2.0,321.0,1.0
27.0,10,94256.0,7558.0,6.0,4.0,8.0,3.0,17.0,10.0,5.0,2.0,191.0,5.0,148.0,3.0,627.0,1.0
23.0,26,44006.0,3432.0,3.0,3.0,7.0,2.0,0.0,3.0,3.0,3.0,186.0,19.0,36.0,1.0,441.0,1.0
51.0,13,19081.0,1336.0,8.0,7.0,9.0,0.0,14.0,2.0,0.0,2.0,1041.0,31.0,0.0,2.0,319.0,1.0
38.0,17,15229.0,1021.0,10.0,10.0,27.0,5.0,17.0,24.0,10.0,1.0,4051.0,13.0,40.0,1.0,258.0,1.0
29.0,10,83332.0,6667.0,4.0,6.0,20.0,0.0,16.0,11.0,4.0,2.0,292.0,19.0,0.0,6.0,853.0,1.0
41.0,18,88709.0,7636.0,4.0,5.0,11.0,0.0,12.0,9.0,0.0,3.0,1452.0,23.0,0.0,4.0,722.0,2.0
45.0,15,16197.0,1319.0,7.0,4.0,10.0,7.0,19.0,7.0,6.0,2.0,119.0,0.0,64.0,3.0,256.0,1.0
46.0,18,83595.0,7214.0,8.0,5.0,7.0,0.0,16.0,1.0,3.0,3.0,319.0,19.0,0.0,2.0,381.0,2.0
15.0,26,35733.0,2883.0,5.0,3.0,11.0,6.0,19.0,11.0,4.0,2.0,781.0,8.0,96.0,6.0,387.0,1.0
52.0,13,89607.0,7256.0,,5.0,12.0,2.0,6.0,4.0,3.0,3.0,715.0,0.0,147.0,3.0,314.0,2.0
49.0,15,143961.0,12106.0,4.0,5.0,16.0,2.0,10.0,2.0,2.0,2.0,202.0,21.0,215.0,2.0,449.0,1.0
23.0,20,82093.0,6574.0,8.0,5.0,6.0,4.0,8.0,3.0,1.0,2.0,825.0,20.0,188.0,2.0,130.0,1.0
35.0,23,77470.0,6744.0,1.0,1.0,6.0,2.0,1.0,8.0,3.0,3.0,262.0,30.0,65.0,5.0,691.0,1.0
43.0,20,16481.0,1514.0,9.0,5.0,23.0,8.0,25.0,28.0,8.0,1.0,4418.0,13.0,58.0,1.0,260.0,1.0
21.0,20,25838.0,2163.0,4.0,3.0,15.0,1.0,15.0,13.0,2.0,2.0,6.0,24.0,21.0,3.0,292.0,1.0
15.0,10,19072.0,,8.0,7.0,24.0,4.0,12.0,18.0,12.0,2.0,1371.0,7.0,60.0,1.0,326.0,0.0
52.0,18,17357.0,1588.0,1.0,4.0,1.0,4.0,9.0,2.0,2.0,3.0,1076.0,29.0,40.0,1.0,290.0,1.0
54.0,26,17853.0,1226.0,5.0,4.0,12.0,2.0,7.0,-0.0,2.0,3.0,990.0,20.0,18.0,1.0,313.0,2.0
22.0,26,82840.0,6973.0,1.0,6.0,1.0,1.0,0.0,1.0,1.0,3.0,360.0,18.0,56.0,1.0,161.0,0.0
22.0,22,23195.0,1768.0,8.0,6.0,14.0,5.0,11.0,14.0,6.0,2.0,458.0,16.0,53.0,3.0,274.0,1.0
46.0,13,30424.0,2835.0,5.0,7.0,14.0,4.0,11.0,3.0,2.0,2.0,519.0,16.0,65.0,3.0,409.0,1.0
30.0,12,76804.0,5942.0,9.0,9.0,16.0,8.0,21.0,28.0,8.0,1.0,4811.0,1.0,774.0,6.0,475.0,1.0
28.0,18,33212.0,2962.0,6.0,6.0,7.0,6.0,17.0,15.0,7.0,2.0,45.0,19.0,130.0,3.0,217.0,1.0
26.0,20,21468.0,2066.0,8.0,4.0,13.0,2.0,11.0,1.0,3.0,2.0,1119.0,28.0,19.0,4.0,328.0,1.0
14.0,18,24278.0,1944.0,8.0,3.0,13.0,7.0,15.0,7.0,7.0,2.0,1448.0,19.0,70.0,3.0,252.0,1.0
41.0,10,115810.0,9364.0,3.0,5.0,10.0,0.0,2.0,4.0,1.0,3.0,1257.0,29.0,0.0,3.0,662.0,0.0
37.0,17,19998.0,1566.0,6.0,7.0,15.0,0.0,12.0,3.0,3.0,2.0,838.0,21.0,0.0,2.0,310.0,1.0
17.0,20,34243.0,2594.0,7.0,10.0,18.0,7.0,23.0,10.0,11.0,1.0,1405.0,5.0,195.0,2.0,204.0,0.0
39.0,27,40793.0,3174.0,5.0,1.0,8.0,2.0,4.0,10.0,0.0,3.0,1039.0,25.0,57.0,1.0,212.0,2.0
45.0,23,62578.0,4986.0,6.0,6.0,6.0,4.0,9.0,10.0,4.0,2.0,1045.0,19.0,208.0,6.0,432.0,1.0
28.0,17,136900.0,11257.0,6.0,4.0,10.0,3.0,18.0,11.0,0.0,3.0,1327.0,30.0,178.0,2.0,745.0,1.0
24.0,12,12833.0,1300.0,3.0,4.0,6.0,4.0,20.0,9.0,2.0,3.0,100.0,17.0,35.0,4.0,312.0,2.0
21.0,20,45953.0,3887.0,3.0,7.0,14.0,3.0,18.0,7.0,3.0,2.0,1237.0,17.0,92.0,4.0,333.0,1.0
45.0,21,26733.0,2071.0,8.0,6.0,9.0,4.0,13.0,10.0,1.0,3.0,1413.0,25.0,49.0,6.0,357.0,1.0
31.0,22,79837.0,6414.0,2.0,7.0,10.0,1.0,4.0,8.0,2.0,3.0,585.0,0.0,66.0,6.0,752.0,1.0
46.0,26,142170.0,11584.0,3.0,4.0,8.0,2.0,1.0,2.0,3.0,3.0,282.0,24.0,183.0,6.0,1008.0,1.0
54.0,18,18167.0,1503.0,1.0,7.0,5.0,3.0,5.0,2.0,2.0,3.0,718.0,31.0,24.0,4.0,358.0,1.0
54.0,23,117851.0,9870.0,1.0,6.0,7.0,0.0,1.0,0.0,1.0,3.0,607.0,20.0,0.0,6.0,1084.0,0.0
33.0,26,102460.0,8382.0,5.0,5.0,10.0,1.0,16.0,3.0,2.0,2.0,587.0,32.0,50.0,3.0,348.0,1.0
40.0,12,94969.0,7959.0,8.0,5.0,6.0,4.0,10.0,4.0,2.0,2.0,1171.0,30.0,224.0,3.0,498.0,1.0
21.0,27,14403.0,1032.0,4.0,4.0,13.0,0.0,10.0,5.0,326.0,2.0,1431.0,0.0,0.0,1.0,286.0,1.0
53.0,15,87017.0,7397.0,2.0,4.0,5.0,2.0,9.0,11.0,1.0,3.0,64.0,20.0,107.0,5.0,639.0,1.0
41.0,15,38764.0,2974.0,10.0,6.0,33.0,2.0,16.0,11.0,11.0,1.0,2057.0,8.0,52.0,6.0,425.0,0.0
19.0,19,43913.0,3684.0,10.0,10.0,21.0,6.0,18.0,17.0,9.0,1.0,4814.0,4.0,128.0,3.0,200.0,1.0
23.0,15,8829.0,924.0,8.0,9.0,21.0,3.0,23.0,5.0,8.0,1.0,1828.0,18.0,15.0,1.0,290.0,0.0
43.0,23,9956.0,575.0,9.0,6.0,26.0,5.0,21.0,21.0,12.0,1.0,4365.0,0.0,27.0,5.0,272.0,1.0
27.0,22,38036.0,3180.0,2.0,3.0,2.0,2.0,5.0,4.0,4.0,3.0,241.0,16.0,33.0,4.0,481.0,1.0
55.0,20,26918.0,2494.0,7.0,4.0,9.0,1.0,16.0,2.0,3.0,2.0,226.0,27.0,11.0,1.0,250.0,1.0
20.0,22,23838.0,2031.0,5.0,6.0,13.0,4.0,10.0,7.0,7.0,2.0,802.0,30.0,53.0,3.0,267.0,1.0
18.0,15,20804.0,1436.0,6.0,6.0,30.0,5.0,22.0,25.0,11.0,1.0,4443.0,8.0,50.0,1.0,208.0,1.0
20.0,24,29212.0,2494.0,5.0,4.0,7.0,1.0,9.0,11.0,4.0,3.0,37.0,19.0,19.0,1.0,396.0,2.0
44.0,22,60148.0,4970.0,7.0,7.0,19.0,6.0,15.0,18.0,8.0,2.0,903.0,19.0,216.0,3.0,200.0,1.0
45.0,27,32017.0,2905.0,7.0,7.0,8.0,4.0,19.0,3.0,8.0,2.0,776.0,10.0,73.0,5.0,344.0,1.0
19.0,20,60759.0,5031.0,5.0,4.0,7.0,4.0,13.0,7.0,2.0,2.0,128.0,23.0,155.0,1.0,13.0,1.0
24.0,10,137428.0,11355.0,3.0,5.0,5.0,2.0,7.0,10.0,2.0,3.0,1151.0,25.0,139.0,6.0,1117.0,1.0
41.0,23,16364.0,1634.0,9.0,10.0,32.0,4.0,19.0,5.0,14.0,1.0,2234.0,8.0,39.0,5.0,307.0,1.0
37.0,23,52643.0,4595.0,10.0,7.0,25.0,7.0,16.0,24.0,8.0,1.0,2802.0,10.0,248.0,1.0,300.0,0.0
38.0,21,74063.0,6201.0,3.0,6.0,5.0,2.0,20.0,13.0,10.0,2.0,1040.0,18.0,117.0,2.0,367.0,1.0
39.0,15,32777.0,2701.0,5.0,4.0,1.0,3.0,6.0,4.0,2.0,3.0,653.0,25.0,64.0,4.0,401.0,2.0
41.0,27,8786.0,592.0,9.0,9.0,21.0,3.0,19.0,4.0,9.0,1.0,1751.0,16.0,16.0,3.0,273.0,0.0
26.0,13,31263.0,2812.0,4.0,6.0,1.0,0.0,0.0,4.0,1.0,3.0,1086.0,31.0,0.0,5.0,425.0,1.0
53.0,16,79847.0,6831.0,6.0,4.0,20.0,0.0,14.0,14.0,2.0,2.0,1479.0,16.0,0.0,2.0,676.0,1.0
41.0,22,61756.0,5312.0,9.0,5.0,33.0,4.0,17.0,7.0,6.0,1.0,1854.0,6.0,126.0,1.0,110.0,0.0
45.0,12,140276.0,11738.0,5.0,3.0,5.0,4.0,18.0,8.0,2.0,2.0,817.0,32.0,383.0,6.0,908.0,1.0
21.0,23,60381.0,5154.0,4.0,3.0,15.0,4.0,13.0,10.0,4.0,2.0,1311.0,16.0,170.0,5.0,475.0,1.0
32.0,22,21903.0,1940.0,3.0,5.0,5.0,1.0,17.0,12.0,1.0,2.0,1426.0,28.0,13.0,5.0,404.0,1.0
31.0,23,28562.0,2610.0,9.0,5.0,32.0,9.0,19.0,21.0,12.0,1.0,3623.0,9.0,200.0,4.0,157.0,1.0
41.0,21,20914.0,1800.0,6.0,7.0,21.0,9.0,18.0,0.0,12.0,1.0,2404.0,16.0,124.0,3.0,275.0,0.0
42.0,4,126217.0,10430.0,8.0,7.0,14.0,1.0,8.0,5.0,4.0,2.0,1000.0,17.0,71.0,6.0,1076.0,1.0
24.0,10,74866.0,5964.0,5.0,4.0,32.0,5.0,16.0,10.0,10.0,2.0,1798.0,7.0,277.0,5.0,469.0,0.0
37.0,10,86775.0,7116.0,4.0,7.0,7.0,1.0,20.0,11.0,3.0,2.0,1421.0,26.0,43.0,4.0,583.0,1.0
41.0,21,93871.0,7849.0,5.0,3.0,7.0,2.0,9.0,1.0,0.0,3.0,1128.0,31.0,93.0,6.0,840.0,2.0
45.0,24,55473.0,4873.0,6.0,5.0,29.0,5.0,24.0,28.0,10.0,1.0,2743.0,5.0,155.0,5.0,457.0,0.0
35.0,4,34297.0,2801.0,9.0,8.0,16.0,8.0,17.0,26.0,12.0,1.0,4469.0,2.0,175.0,3.0,214.0,0.0
40.0,27,34676.0,3160.0,3.0,6.0,18.0,4.0,13.0,3.0,7.0,2.0,138.0,6.0,69.0,1.0,315.0,1.0
38.0,21,7261.0,393.0,5.0,7.0,12.0,6.0,14.0,17.0,7.0,2.0,908.0,8.0,35.0,1.0,253.0,1.0
40.0,24,17689.0,1286.0,7.0,6.0,25.0,7.0,19.0,23.0,6.0,1.0,3783.0,5.0,96.0,1.0,204.0,0.0
28.0,10,43832.0,3360.0,5.0,5.0,16.0,2.0,11.0,17.0,7.0,2.0,1441.0,0.0,65.0,4.0,371.0,1.0
27.0,10,71530.0,6197.0,8.0,5.0,22.0,8.0,15.0,0.0,8.0,1.0,2364.0,5.0,461.0,4.0,152.0,0.0
43.0,17,15859.0,1082.0,8.0,5.0,33.0,5.0,10.0,15.0,7.0,2.0,2151.0,19.0,55.0,1.0,201.0,1.0
43.0,10,134327.0,11411.0,4.0,6.0,13.0,2.0,18.0,11.0,1.0,2.0,1077.0,27.0,187.0,6.0,1109.0,1.0
42.0,12,25740.0,2197.0,5.0,6.0,1.0,1.0,10.0,2.0,2.0,2.0,1273.0,21.0,19.0,5.0,393.0,1.0
25.0,13,45765.0,3677.0,5.0,7.0,6.0,3.0,9.0,15.0,4.0,2.0,1133.0,12.0,80.0,1.0,116.0,1.0
20.0,12,131488.0,11031.0,7.0,7.0,4.0,3.0,16.0,4.0,4.0,3.0,1024.0,27.0,203.0,2.0,490.0,0.0
42.0,20,59597.0,5173.0,7.0,5.0,32.0,9.0,15.0,24.0,11.0,1.0,3111.0,1.0,367.0,4.0,192.0,1.0
45.0,10,10324.0,708.0,7.0,9.0,29.0,9.0,22.0,21.0,9.0,1.0,3276.0,2.0,44.0,3.0,253.0,1.0
46.0,13,10316.0,811.0,7.0,5.0,12.0,3.0,10.0,1.0,4.0,3.0,183.0,24.0,17.0,1.0,320.0,2.0
36.0,13,56340.0,4837.0,3.0,1.0,12.0,1.0,14.0,11.0,3.0,3.0,538.0,23.0,26.0,3.0,534.0,2.0
25.0,4,24098.0,2297.0,5.0,3.0,16.0,4.0,8.0,16.0,0.0,2.0,560.0,21.0,75.0,4.0,360.0,1.0
42.0,4,129680.0,10643.0,8.0,3.0,5.0,2.0,18.0,16.0,2.0,2.0,240.0,20.0,114.0,5.0,929.0,1.0
36.0,4,14061.0,1371.0,7.0,9.0,16.0,8.0,18.0,5.0,9.0,1.0,4060.0,10.0,56.0,1.0,222.0,0.0
47.0,16,38690.0,3074.0,5.0,3.0,16.0,2.0,11.0,10.0,3.0,2.0,590.0,30.0,40.0,4.0,339.0,1.0
29.0,19,38577.0,3469.0,9.0,10.0,20.0,2.0,22.0,7.0,6.0,1.0,1312.0,12.0,36.0,5.0,439.0,0.0
14.0,23,9511.0,680.0,6.0,7.0,20.0,7.0,17.0,1.0,12.0,1.0,2344.0,12.0,28.0,1.0,250.0,0.0
44.0,21,70686.0,5805.0,,1.0,4.0,4.0,10.0,0.0,2.0,3.0,1488.0,23.0,164.0,4.0,304.0,1.0
38.0,21,18102.0,1332.0,5.0,5.0,18.0,5.0,8.0,11.0,8.0,2.0,99.0,9.0,50.0,2.0,320.0,1.0
36.0,27,21892.0,1539.0,,3.0,8.0,1.0,12.0,7.0,1.0,3.0,624.0,29.0,16.0,1.0,242.0,0.0
26.0,10,45403.0,3536.0,5.0,5.0,8.0,0.0,12.0,10.0,3.0,2.0,721.0,17.0,0.0,5.0,472.0,1.0
20.0,4,20638.0,1815.0,2.0,5.0,4.0,0.0,0.0,3.0,2.0,3.0,1348.0,27.0,0.0,4.0,394.0,0.0
38.0,22,102432.0,8760.0,8.0,4.0,19.0,1.0,11.0,3.0,2.0,2.0,571.0,28.0,72.0,4.0,527.0,1.0
21.0,10,15812.0,1142.0,10.0,8.0,16.0,5.0,22.0,25.0,7.0,1.0,3297.0,10.0,42.0,3.0,304.0,0.0
50.0,13,111674.0,9212.0,2.0,6.0,1.0,4.0,0.0,10.0,3.0,3.0,135.0,0.0,233.0,6.0,840.0,0.0
33.0,4,70360.0,6051.0,3.0,6.0,12.0,1.0,7.0,1.0,2.0,3.0,946.0,17.0,50.0,4.0,533.0,1.0
42.0,20,78626.0,6682.0,5.0,4.0,9.0,4.0,17.0,6.0,0.0,2.0,550.0,17.0,140.0,5.0,642.0,1.0
34.0,18,33177.0,2891.0,5.0,4.0,17.0,4.0,20.0,8.0,2.0,2.0,261.0,26.0,61.0,1.0,257.0,1.0
18.0,16,9276.0,741.0,10.0,5.0,25.0,5.0,22.0,24.0,7.0,1.0,3297.0,0.0,28.0,1.0,268.0,0.0
48.0,23,77480.0,6325.0,4.0,6.0,4.0,2.0,20.0,9.0,8.0,3.0,1311.0,28.0,127.0,1.0,461.0,2.0
54.0,10,177846.0,,4.0,6.0,12.0,0.0,2.0,6.0,3.0,3.0,166.0,25.0,0.0,2.0,1134.0,1.0
25.0,13,34742.0,2881.0,6.0,4.0,19.0,3.0,16.0,16.0,4.0,2.0,2503.0,9.0,59.0,5.0,376.0,0.0
40.0,4,124106.0,9659.0,2.0,3.0,5.0,3.0,2.0,4.0,1.0,3.0,889.0,29.0,1200.0,2.0,581.0,1.0
24.0,20,18735.0,1776.0,6.0,9.0,20.0,3.0,20.0,13.0,8.0,2.0,1505.0,9.0,37.0,1.0,205.0,0.0
27.0,26,63536.0,5382.0,4.0,5.0,12.0,2.0,16.0,17.0,4.0,2.0,89.0,30.0,69.0,6.0,611.0,1.0
36.0,26,31795.0,2895.0,8.0,9.0,15.0,9.0,24.0,1.0,12.0,1.0,4791.0,7.0,206.0,2.0,184.0,0.0
41.0,12,63331.0,5149.0,5.0,4.0,20.0,0.0,19.0,8.0,6.0,2.0,362.0,8.0,0.0,6.0,633.0,1.0
30.0,4,7457.0,503.0,10.0,6.0,24.0,6.0,25.0,23.0,8.0,1.0,4736.0,3.0,34.0,3.0,265.0,1.0
39.0,15,123941.0,10499.0,4.0,6.0,12.0,1.0,14.0,7.0,4.0,2.0,1386.0,30.0,54.0,3.0,466.0,1.0
15.0,24,61437.0,5114.0,8.0,9.0,18.0,3.0,20.0,7.0,9.0,1.0,1405.0,10.0,126.0,6.0,589.0,0.0
36.0,17,36722.0,2820.0,6.0,5.0,10.0,4.0,9.0,16.0,1.0,3.0,409.0,15.0,122.0,3.0,232.0,0.0
21.0,19,84408.0,7211.0,4.0,5.0,18.0,3.0,12.0,13.0,4.0,2.0,645.0,7.0,174.0,5.0,563.0,1.0
27.0,20,70218.0,5937.0,8.0,3.0,6.0,7.0,9.0,9.0,5.0,2.0,1476.0,6.0,305.0,2.0,302.0,1.0
15.0,21,9243.0,564.0,9.0,8.0,19.0,2.0,21.0,4.0,6.0,1.0,1459.0,13.0,13.0,1.0,283.0,0.0
44.0,21,7599.0,898.0,7.0,9.0,27.0,6.0,19.0,-3.0,7.0,1.0,2198.0,17.0,29.0,1.0,251.0,0.0
35.0,20,38087.0,2898.0,8.0,7.0,21.0,7.0,12.0,13.0,7.0,2.0,2002.0,6.0,166.0,1.0,37.0,1.0
29.0,18,20455.0,1959.0,7.0,8.0,29.0,9.0,18.0,1.0,11.0,1.0,1416.0,8.0,92.0,3.0,303.0,0.0
18.0,4,17190.0,1591.0,4.0,3.0,6.0,4.0,16.0,15.0,6.0,2.0,1646.0,0.0,29.0,1.0,204.0,1.0
26.0,21,26978.0,2540.0,6.0,3.0,8.0,1.0,14.0,1.0,7.0,2.0,1264.0,0.0,20.0,1.0,347.0,1.0
21.0,24,97612.0,8014.0,8.0,4.0,9.0,4.0,11.0,11.0,7.0,2.0,1477.0,10.0,261.0,6.0,686.0,1.0
25.0,19,40857.0,3446.0,10.0,7.0,33.0,6.0,24.0,12.0,6.0,1.0,1567.0,10.0,106.0,3.0,356.0,0.0
37.0,16,80247.0,6622.0,7.0,6.0,21.0,4.0,19.0,18.0,12.0,1.0,1266.0,18.0,164.0,4.0,552.0,0.0
32.0,27,7795.0,804.0,10.0,6.0,18.0,6.0,26.0,2.0,16.0,1.0,1990.0,18.0,29.0,2.0,266.0,1.0
28.0,16,15843.0,1478.0,8.0,6.0,17.0,6.0,14.0,16.0,8.0,2.0,1506.0,13.0,100.0,1.0,205.0,1.0
19.0,10,72690.0,6129.0,4.0,5.0,18.0,4.0,11.0,14.0,2.0,2.0,37.0,31.0,235.0,6.0,468.0,1.0
21.0,10,15088.0,1231.0,7.0,8.0,29.0,3.0,19.0,8.0,16.0,1.0,2126.0,0.0,37.0,2.0,245.0,0.0
45.0,17,44611.0,3823.0,2.0,3.0,7.0,1.0,4.0,9.0,0.0,3.0,841.0,26.0,28.0,4.0,532.0,1.0
36.0,16,66095.0,5541.0,7.0,4.0,10.0,4.0,14.0,9.0,7.0,2.0,1293.0,7.0,203.0,5.0,509.0,1.0
45.0,18,8770.0,851.0,5.0,5.0,7.0,4.0,13.0,8.0,6.0,2.0,1609.0,11.0,23.0,1.0,290.0,1.0
26.0,15,72159.0,6048.0,4.0,6.0,11.0,1.0,16.0,9.0,4.0,2.0,1443.0,16.0,33.0,5.0,576.0,1.0
30.0,23,79691.0,6704.0,3.0,5.0,10.0,0.0,5.0,1.0,5.0,3.0,472.0,25.0,0.0,2.0,370.0,0.0
40.0,22,17267.0,1639.0,,5.0,6.0,1.0,7.0,5.0,3.0,3.0,1292.0,21.0,12.0,3.0,306.0,1.0
41.0,23,33287.0,2844.0,7.0,5.0,9.0,2.0,10.0,10.0,2.0,2.0,1137.0,16.0,45.0,4.0,360.0,1.0
45.0,16,18124.0,1683.0,6.0,5.0,11.0,3.0,13.0,11.0,3.0,3.0,335.0,24.0,31.0,1.0,207.0,2.0
42.0,13,7379.0,524.0,8.0,4.0,14.0,2.0,16.0,18.0,6.0,2.0,2592.0,14.0,9.0,1.0,298.0,1.0
49.0,12,17258.0,1691.0,4.0,7.0,10.0,0.0,13.0,11.0,1.0,3.0,741.0,33.0,0.0,1.0,373.0,1.0
38.0,4,67703.0,5492.0,6.0,4.0,17.0,2.0,17.0,11.0,3.0,2.0,1493.0,24.0,79.0,2.0,549.0,1.0
30.0,22,22530.0,1755.0,5.0,6.0,5.0,0.0,13.0,12.0,3.0,2.0,845.0,20.0,0.0,,393.0,1.0
51.0,17,111059.0,9154.0,5.0,7.0,2.0,0.0,10.0,0.0,0.0,3.0,418.0,0.0,0.0,5.0,1002.0,0.0
36.0,15,31892.0,2932.0,5.0,3.0,20.0,2.0,19.0,4.0,5.0,2.0,507.0,31.0,38.0,4.0,338.0,1.0
33.0,12,33395.0,2902.0,3.0,3.0,8.0,0.0,0.0,10.0,6.0,3.0,675.0,28.0,0.0,1.0,411.0,0.0
45.0,16,36760.0,2967.0,6.0,5.0,17.0,5.0,15.0,21.0,12.0,1.0,3596.0,13.0,151.0,4.0,277.0,0.0
52.0,18,33200.0,2755.0,6.0,4.0,20.0,2.0,15.0,9.0,4.0,2.0,1290.0,17.0,28.0,4.0,325.0,1.0
34.0,20,60493.0,4976.0,9.0,7.0,30.0,9.0,15.0,25.0,11.0,1.0,3680.0,13.0,432.0,5.0,228.0,1.0
40.0,4,19013.0,1495.0,1.0,5.0,3.0,1.0,7.0,11.0,2.0,3.0,193.0,18.0,13.0,4.0,359.0,2.0
51.0,10,57847.0,4808.0,1.0,4.0,5.0,1.0,8.0,8.0,3.0,3.0,958.0,23.0,44.0,5.0,612.0,1.0
40.0,18,57258.0,4694.0,4.0,6.0,25.0,7.0,14.0,15.0,9.0,2.0,2315.0,10.0,320.0,1.0,247.0,0.0
21.0,22,19355.0,1728.0,6.0,7.0,9.0,2.0,19.0,8.0,4.0,2.0,1294.0,5.0,25.0,1.0,372.0,1.0
22.0,19,18671.0,1546.0,2.0,7.0,11.0,4.0,9.0,7.0,4.0,3.0,438.0,21.0,57.0,1.0,253.0,0.0
45.0,10,19379.0,1796.0,8.0,5.0,19.0,4.0,15.0,12.0,6.0,2.0,2010.0,13.0,42.0,1.0,300.0,0.0
32.0,16,14995.0,1138.0,7.0,5.0,28.0,5.0,24.0,18.0,7.0,1.0,4593.0,2.0,60.0,1.0,279.0,0.0
49.0,26,83923.0,6723.0,4.0,4.0,9.0,3.0,19.0,2.0,3.0,3.0,1236.0,0.0,139.0,3.0,330.0,2.0
24.0,20,18412.0,1634.0,6.0,6.0,23.0,9.0,24.0,18.0,11.0,1.0,3825.0,11.0,128.0,1.0,207.0,1.0
27.0,15,24418.0,2304.0,6.0,6.0,10.0,2.0,13.0,16.0,3.0,2.0,726.0,25.0,27.0,1.0,386.0,0.0
30.0,22,22434.0,2166.0,7.0,7.0,8.0,3.0,19.0,18.0,7.0,2.0,273.0,22.0,30.0,4.0,341.0,1.0
43.0,12,55242.0,4660.0,9.0,9.0,21.0,9.0,23.0,26.0,6.0,1.0,4173.0,2.0,366.0,6.0,302.0,1.0
47.0,23,58853.0,4889.0,5.0,4.0,8.0,4.0,19.0,10.0,4.0,3.0,143.0,18.0,111.0,1.0,195.0,2.0
34.0,21,61634.0,4957.0,3.0,2.0,9.0,2.0,3.0,3.0,1.0,3.0,793.0,29.0,68.0,5.0,545.0,1.0
26.0,26,33520.0,2607.0,8.0,6.0,13.0,4.0,11.0,2.0,3.0,2.0,673.0,21.0,82.0,4.0,278.0,1.0
55.0,15,100097.0,8455.0,5.0,4.0,1.0,4.0,9.0,8.0,1.0,3.0,817.0,21.0,177.0,2.0,140.0,0.0
28.0,24,85589.0,6841.0,8.0,4.0,8.0,4.0,7.0,4.0,4.0,2.0,428.0,24.0,217.0,3.0,561.0,1.0
23.0,22,24713.0,2049.0,3.0,3.0,17.0,0.0,8.0,2.0,4.0,2.0,106.0,32.0,0.0,3.0,403.0,1.0
39.0,18,70544.0,5596.0,1.0,7.0,10.0,0.0,11.0,8.0,1.0,3.0,30.0,21.0,0.0,5.0,653.0,1.0
27.0,22,9510.0,933.0,10.0,8.0,20.0,8.0,16.0,7.0,7.0,1.0,3923.0,7.0,57.0,1.0,232.0,0.0
41.0,26,18314.0,1779.0,6.0,6.0,34.0,4.0,9.0,9.0,5.0,2.0,1865.0,10.0,38.0,1.0,210.0,0.0
37.0,18,32631.0,2765.0,,1.0,7.0,0.0,4.0,7.0,0.0,3.0,1013.0,24.0,0.0,3.0,338.0,2.0
53.0,16,24629.0,1964.0,5.0,3.0,15.0,0.0,8.0,9.0,3.0,2.0,1237.0,16.0,0.0,3.0,377.0,1.0
46.0,15,42735.0,3632.0,7.0,7.0,21.0,5.0,17.0,10.0,5.0,2.0,1385.0,14.0,152.0,6.0,360.0,0.0
34.0,4,16173.0,1581.0,8.0,6.0,17.0,2.0,18.0,17.0,7.0,2.0,751.0,0.0,17.0,2.0,295.0,1.0
21.0,27,14759.0,1394.0,6.0,6.0,26.0,6.0,18.0,23.0,8.0,1.0,4809.0,12.0,67.0,2.0,305.0,1.0
40.0,19,103744.0,8398.0,6.0,6.0,18.0,3.0,15.0,0.0,2.0,2.0,484.0,26.0,160.0,6.0,771.0,1.0
43.0,10,8265.0,827.0,7.0,10.0,18.0,6.0,15.0,15.0,14.0,2.0,2256.0,5.0,35.0,1.0,251.0,0.0
24.0,13,17223.0,1684.0,3.0,5.0,16.0,4.0,15.0,11.0,8.0,2.0,637.0,0.0,35.0,5.0,340.0,1.0
54.0,18,11631.0,858.0,4.0,7.0,8.0,4.0,17.0,1.0,3.0,3.0,165.0,0.0,32.0,2.0,298.0,2.0
30.0,26,51938.0,4473.0,7.0,7.0,33.0,7.0,17.0,1.0,11.0,1.0,1638.0,15.0,196.0,2.0,352.0,0.0
